0256, 0
0257, 10
0258, 2
0259, 0
0260, 0
0261, 0
0262, 0
0263, 0
0264, 0
0265, 0
0266, 52, 109
0267, 0
0268, 0
0269, 0
0270, 0
0271, 0
0272, 0
0273, 0
0274, 0
0275, 51
0276, 0
0277, 63
0278, 0
0279, 63
0280, 0
0281, 23
0282, 0
0283, 56
0284, 60
0285, 0
0286, 0
0287, 43, 67
0288, 8
0289, 0
0290, 0
0291, 0
0292, 0
0293, 31
0294, 0
0295, 0
0296, 20
0297, 0
0298, 0
0299, 0
0300, 0
0301, 0
0302, 0
0303, 0
0304, 10
0305, 0
0306, 0
0307, 10
0308, 21
0309, 0
0310, 0
0311, 0
0312, 0
0313, 0
0314, 0
0315, 0
0316, 53
0317, 0
0318, 35
0319, 56, 97
0320, 0
0321, 0
0322, 0
0323, 15
0324, 13, 32, 47
0325, 0
0326, 32
0327, 0
0328, 34
0329, 32
0330, 0
0331, 0
0332, 0
0333, 0
0334, 37
0335, 52
0336, 0
0337, 0
0338, 0
0339, 12
0340, 85
0341, 7
0342, 0
0343, 0
0344, 9
0345, 26
0346, 0
0347, 0
0348, 41
0349, 0
0350, 25
0351, 0
0352, 0
0353, 0
0354, 0
0355, 38
0356, 0
0357, 0
0358, 0
0359, 0
0360, 0
0361, 0
0362, 0
0363, 75
0364, 54
0365, 41, 55
0366, 64
0367, 0
0368, 61
0369, 0
0370, 0
0371, 0
0372, 0
0373, 22
0374, 0
0375, 0
0376, 0
0377, 0
0378, 0
0379, 0
0380, 14, 46
0381, 0
0382, 48
0383, 85
0384, 60
0385, 23
0386, 0
0387, 0
0388, 0
0389, 0
0390, 33
0391, 0
0392, 24
0393, 35, 79
0394, 0
0395, 0
0396, 0
0397, 0
0398, 25, 30
0399, 0
0400, 42
0401, 23
0402, 0
0403, 31
0404, 0
0405, 32
0406, 32
0407, 0
0408, 0
0409, 36
0410, 0
0411, 0
0412, 58
0413, 47
0414, 0
0415, 26, 78
0416, 0
0417, 0
0418, 11, 26
0419, 9, 31
0420, 0
0421, 47
0422, 0
0423, 0
0424, 0
0425, 0
0426, 24
0427, 36, 52, 87
0428, 0
0429, 0
0430, 24
0431, 12, 19
0432, 0
0433, 0
0434, 0
0435, 0
0436, 0
0437, 0
0438, 0
0439, 0
0440, 0
0441, 0
0442, 0
0443, 0
0444, 0
0445, 0
0446, 0
0447, 0
0448, 0
0449, 45
0450, 0
0451, 36
0452, 0
0453, 0
0454, 0
0455, 0
0456, 0
0457, 0
0458, 0
0459, 0
0460, 0
0461, 0
0462, 0
0463, 0
0464, 0
0465, 10
0466, 0
0467, 0
0468, 0
0469, 0
0470, 16
0471, 0
0472, 0
0473, 0
0474, 0
0475, 6
0476, 0
0477, 0
0478, 0
0479, 0
0480, 38
0481, 0
0482, 0
0483, 0
0484, 0
0485, 23, 54
0486, 2, 43
0487, 0
0488, 0
0489, 15, 38
0490, 32, 50
0491, 0
0492, 95
0493, 34
0494, 0
0495, 0
0496, 0
0497, 62, 68
0498, 0
0499, 0
0500, 0
0501, 0
0502, 0
0503, 0
0504, 0
0505, 0
0506, 0
0507, 0
0508, 76
0509, 0
0510, 0
0511, 0
0512, 0
0513, 0
0514, 0
0515, 0
0516, 32, 74
0517, 36
0518, 65
0519, 0
0520, 0
0521, 0
0522, 0
0523, 12
0524, 0
0525, 0
0526, 4, 47, 50
0527, 0
0528, 0
0529, 27
0530, 0
0531, 0
0532, 87, 106
0533, 0
0534, 0
0535, 0
0536, 0
0537, 0
0538, 18
0539, 0
0540, 0
0541, 0
0542, 37
0543, 0
0544, 0
0545, 0
0546, 0
0547, 50
0548, 0
0549, 25
0550, 0
0551, 70
0552, 0
0553, 0
0554, 0
0555, 0
0556, 0
0557, 14, 49, 59
0558, 63
0559, 0
0560, 0
0561, 37
0562, 0
0563, 0
0564, 0
0565, 0
0566, 0
0567, 0
0568, 0
0569, 0
0570, 0
0571, 57
0572, 0
0573, 49, 64
0574, 47
0575, 0
0576, 0
0577, 10
0578, 0
0579, 43
0580, 22
0581, 0
0582, 0
0583, 0
0584, 23
0585, 0
0586, 0
0587, 0
0588, 31, 37
0589, 0
0590, 0
0591, 12, 53
0592, 0
0593, 0
0594, 0
0595, 0
0596, 0
0597, 0
0598, 24
0599, 0
0600, 0
0601, 0
0602, 45
0603, 16
0604, 34
0605, 0
0606, 0
0607, 0
0608, 9, 116
0609, 0
0610, 0
0611, 0
0612, 31
0613, 30
0614, 0
0615, 0
0616, 56
0617, 0
0618, 0
0619, 0
0620, 0
0621, 0
0622, 18
0623, 0
0624, 0
0625, 0
0626, 0
0627, 45
0628, 16, 37, 60
0629, 0
0630, 47
0631, 56
0632, 25
0633, 0
0634, 0
0635, 43
0636, 43, 62
0637, 0
0638, 0
0639, 0
0640, 0
0641, 0
0642, 0
0643, 38
0644, 9
0645, 18
0646, 0
0647, 0
0648, 36
0649, 96
0650, 3
0651, 0
0652, 0
0653, 0
0654, 0
0655, 0
0656, 0
0657, 0
0658, 0
0659, 0
0660, 50, 
0661, 26
0662, 0
0663, 0
0664, 37
0665, 0
0666, 0
0667, 0
0668, 0
0669, 25, 60
0670, 77
0671, 0
0672, 0
0673, 49
0674, 0
0675, 0
0676, 0
0677, 0
0678, 18
0679, 0
0680, 0
0681, 0
0682, 0
0683, 0
0684, 0
0685, 66
0686, 0
0687, 0
0688, 33
0689, 35
0690, 0
0691, 0
0692, 11, 68
0693, 0
0694, 28, 37, 55
0695, 39
0696, 0
0697, 0
0698, 0
0699, 0
0700, 0
0701, 0
0702, 0
0703, 0
0704, 0
0705, 0
0706, 22
0707, 0
0708, 0
0709, 0
0710, 0
0711, 0
0712, 0
0713, 43
0714, 2
0715, 0
0716, 0
0717, 0
0718, 0
0719, 0
0720, 0
0721, 0
0722, 0
0723, 0
0724, 0
0725, 30
0726, 0
0727, 0
0728, 88
0729, 27
0730, 45
0731, 0
0732, 92
0733, 0
0734, 45
0735, 0
0736, 82
0737, 0
0738, 0
0739, 0
0740, 46
0741, 0
0742, 32
0743, 27
0744, 0
0745, 0
0746, 43
0747, 0
0748, 0
0749, 0
0750, 0
0751, 0
0752, 0
0753, 0
0754, 0
0755, 33
0756, 0
0757, 0
0758, 0
0759, 0
0760, 79
0761, 0
0762, 0
0763, 0
0764, 0
0765, 0
0766, 0
0767, 0
0768, 7
0769, 0
0770, 0
0771, 0
0772, 76
0773, 0
0774, 0
0775, 0
0776, 0
0777, 10
0778, 0
0779, 8, 21, 29
0780, 0
0781, 0
0782, 78
0783, 37
0784, 29
0785, 44
0786, 0
0787, 74
0788, 0
0789, 66
0790, 0
0791, 79
0792, 0
0793, 0
0794, 48
0795, 0
0796, 13, 67
0797, 0
0798, 0
0799, 0
0800, 0
0801, 0
0802, 0
0803, 0
0804, 0
0805, 0
0806, 0
0807, 0
0808, 0
0809, 0
0810, 0
0811, 0
0812, 0
0813, 0
0814, 0
0815, 39
0816, 0
0817, 0
0818, 0
0819, 0
0820, 0
0821, 0
0822, 57
0823, 0
0824, 0
0825, 0
0826, 0
0827, 0
0828, 0
0829, 0
0830, 31, 37
0831, 0
0832, 0
0833, 0
0834, 0
0835, 0
0836, 0
0837, 0
0838, 0
0839, 0
0840, 0
0841, 0
0842, 0
0843, 0
0844, 0
0845, 0
0846, 0
0847, 0
0848, 4
0849, 0
0850, 0
0851, 0
0852, 30
0853, 21
0854, 0
0855, 2, 16
0856, 4, 11, 72
0857, 59
0858, 48
0859, 0
0860, 0
0861, 0
0862, 0
0863, 0
0864, 3
0865, 0
0866, 0
0867, 0
0868, 0
0869, 0
0870, 0
0871, 75
0872, 0
0873, 38
0874, 43
0875, 0
0876, 0
0877, 10, 60
0878, 0
0879, 0
0880, 0
0881, 0
0882, 0
0883, 62
0884, 0
0885, 38
0886, 0
0887, 0
0888, 39
0889, 0
0890, 0
0891, 56
0892, 45
0893, 0
0894, 0
0895, 0
0896, 11
0897, 15
0898, 0
0899, 28
0900, 0
0901, 62
0902, 0
0903, 0
0904, 26
0905, 0
0906, 0
0907, 82
0908, 50
0909, 0
0910, 70
0911, 0
0912, 0
0913, 0
0914, 0
0915, 0
0916, 0
0917, 14
0918, 0
0919, 0
0920, 0
0921, 0
0922, 0
0923, 0
0924, 0
0925, 46
0926, 0
0927, 0
0928, 0
0929, 0
0930, 0
0931, 22
0932, 59
0933, 0
0934, 31
0935, 0
0936, 0
0937, 0
0938, 0
0939, 49, 84
0940, 0
0941, 0
0942, 0
0943, 0
0944, 0
0945, 0
0946, 33, 59
0947, 0
0948, 0
0949, 5
0950, 0
0951, 76, 81
0952, 0
0953, 17, 69, 76
0954, 26, 65
0955, 0
0956, 85
0957, 0
0958, 20
0959, 0
0960, 0
0961, 0
0962, 0
0963, 3
0964, 0
0965, 0
0966, 0
0967, 0
0968, 0
0969, 0
0970, 54
0971, 46, 54, 98, 100
0972, 0
0973, 47
0974, 0
0975, 0
0976, 0
0977, 0
0978, 0
0979, 43
0980, 0
0981, 37
0982, 27
0983, 24
0984, 0
0985, 40
0986, 0
0987, 29
0988, 0
0989, 0
0990, 9
0991, 0
0992, 42
0993, 19
0994, 0
0995, 0
0996, 9
0997, 0
0998, 0
0999, 0
1000, 0
